"Code","Description","Parent"
"31394","z kovu","3139"
"31395","ze dřeva","3139"
"31396","ze skla","3139"
"31397","z lepenky, plsti a tkanin","3139"
"31399","z plastických hmot","3139"
"314","zdi volně stojících komínů a ventilací","31"
"3142","zděné a ukládané","314"
"31420","bez ohledu na materiál","3142"
"31423","z cihel a tvárnic pálených","3142"
"31427","z cihel a tvárnic nepálených","3142"
"31429","z výrobků žáruvzdorných","3142"
"315","zdi půdní, štítové, nadstřešní, poprsní","31"
"3151","z prefabrikovaných dílců","315"
"31510","z dílců bez ohledu na materiál","3151"
"31511","z dílců betonových","3151"
"31512","z dílců železobetonových","3151"
"31513","z dílců železobetonových předpjatých","3151"
"31514","z dílců z lehkých betonů","3151"
"31516","z dílců keramických","3151"
"31517","z dílců kovových","3151"
"31519","z dílců kamenných","3151"
"3152","zděné a ukládané","315"
"31520","bez ohledu na materiál","3152"
"31523","z cihel a tvárnic pálených","3152"
"31524","z příčkovek","3152"
"31525","ze stavebních desek včetně izolačních","3152"
"31526","z bloků (kvádrů)","3152"
"31527","z cihel a tvárnic nepálených","3152"
"31528","smíšené","3152"
"31529","z výrobků žáruvzdorných","3152"
"3153","betonové monolitické","315"
"31530","bez ohledu na materiál","3153"
"31531","z betonu prostého a prokládaného","3153"
"31532","ze železobetonu","3153"
"31534","z betonu lehkého a zvláštního","3153"
"31535","bednění","3153"
"31536","výztuž z betonářské oceli","3153"
"31539","ostatní","3153"
"316","ukončující vrstvy","31"
"3161","z prefabrikovaných dílců","316"
"31610","z dílců bez ohledu na materiál","3161"
"31611","z dílců betonových","3161"
"31612","z dílců železobetonových","3161"
"31616","z dílců keramických","3161"
"31617","z dílců kovových","3161"
"3162","zděné a ukládané","316"
"31620","bez ohledu na materiál","3162"
"31623","z cihel a tvárnic pálených","3162"
"31625","ze stavebních desek včetně izolačních","3162"
"31626","z bloků (kvádrů)","3162"
"31629","z výrobků žáruvzdorných","3162"
"3163","betonové monolitické","316"
"31630","bez ohledu na materiál","3163"
"31631","z betonu prostého a prokládaného","3163"
"31632","ze železobetonu","3163"
"31635","bednění","3163"
"31636","výztuž z betonářské oceli","3163"
"31639","ostatní","3163"
"3169","ostatní","316"
"31692","z betonových a železobetonových výrobků","3169"
"31694","z kovu","3169"
"317","římsy, překlady a klenbové pásy","31"
"3171","z prefabrikovaných dílců","317"
"31710","z dílců bez ohledu na materiál","3171"
"31711","z dílců betonových","3171"
"31712","z dílců železobetonových","3171"
"31714","z dílců z lehkých betonů","3171"
"31715","z dílců nepálených","3171"
"31716","z dílců keramických","3171"
"31717","z dílců kovových","3171"
"3172","zděné a ukládané","317"
"31720","bez ohledu na materiál","3172"
"31722","z kamene","3172"
"31723","z cihel a tvárnic pálených","3172"
"31725","ze stavebních desek včetně izolačních","3172"
"31726","z bloků (kvádrů)","3172"
"31727","z cihel a tvárnic nepálených","3172"
"31729","z výrobků žáruvzdorných","3172"
"3173","betonové monolitické","317"
"31730","bez ohledu na materiál","3173"
"31731","z betonu prostého a prokládaného","3173"
"31732","ze železobetonu","3173"
"31735","bednění","3173"
"31736","výztuž z betonářské oceli","3173"
"31739","ostatní","3173"
"3174","z malt a pojiv","317"
"31745","z malty cementové","3174"
"3176","z pojiv a těsnícího materiálu","317"
"31766","z chemických pojiv","3176"
"3179","ostatní","317"
"31792","z betonových a železobetonových výrobků","3179"
"31794","z kovu","3179"
"319","ostatní","31"
"3191","z prefabrikovaných dílců","319"
"31910","z dílců bez ohledu na materiál","3191"
"31911","z dílců betonových","3191"
"31912","z dílců železobetonových","3191"
"31913","z dílců železobetonových předpjatých","3191"
"31914","z dílců z lehkých betonů","3191"
"3192","zděné a ukládané","319"
"31920","bez ohledu na materiál","3192"
"31921","z kamene a lomařských výrobků","3192"
"31923","z cihel a tvárnic pálených","3192"
"31925","ze stavebních desek včetně izolačních","3192"
"31926","z bloků (kvádrů)","3192"
"31927","z cihel a tvárnic nepálených","3192"
"31929","z výrobků žáruvzdorných","3192"
"3193","betonové monolitické","319"
"31930","bez ohledu na materiál","3193"
"31931","z betonu prostého a prokládaného","3193"
"31932","ze železobetonu","3193"
"31933","z betonu předpjatého","3193"
"31935","bednění","3193"
"31936","výztuž z betonářské oceli","3193"
"31939","ostatní","3193"
"32","konstrukce přehrad a opěrné zdi","3"
"321","konstrukce přehrad, jezů a plavebních komor","32"
"3211","z prefabrikovaných dílců","321"
"32110","z dílců bez ohledu na materiál","3211"
"32111","z dílců betonových","3211"
"32112","z dílců železobetonových","3211"
"32113","z dílců železobetonových předpjatých","3211"
"32119","z dílců kamenných","3211"
"3212","zděné a ukládané","321"
"32120","bez ohledu na materiál","3212"
"32121","z kamene a lomařských výrobků","3212"
"32122","z kamenických výrobků","3212"
"3213","betonové monolitické","321"
"32130","bez ohledu na materiál","3213"
"32131","z betonu prostého a prokládaného","3213"
"32132","ze železobetonu","3213"
"32133","z betonu předpjatého","3213"
"32135","bednění","3213"
"32136","výztuž z betonářské oceli","3213"
"32137","výztuž předpínací","3213"
"32139","ostatní","3213"
"3216","z pojiv a těsnícího materiálu","321"
"32162","z asfaltů","3216"
"326","hradící konstrukce lesnickotechnických meliorací","32"
"3261","z prefabrikovaných dílců","326"
"32610","z dílců bez ohledu na materiál","3261"
"32611","z dílců betonových","3261"
"32618","z dílců dřevěných","3261"
"32619","z dílců kamenných","3261"
"3262","zděné a ukládané","326"
"32620","bez ohledu na materiál","3262"
"32621","z kamene a lomařských výrobků","3262"
"32622","z kamenických výrobků","3262"
"3263","betonové monolitické","326"
"32630","bez ohledu na materiál","3263"
"32631","z betonu prostého a prokládaného","3263"
"32635","bednění","3263"
"3269","ostatní","326"
"32690","bez materiálu","3269"
"32691","z kamenických a lomařských výrobků","3269"
"32695","ze dřeva","3269"
"32698","z dřevin a travin","3269"
"327","opěrné zdi","32"
"3271","z prefabrikovaných dílců","327"
"32710","z dílců bez ohledu na materiál","3271"
"32711","z dílců betonových","3271"
"32712","z dílců železobetonových","3271"
"32713","z dílců železobetonových předpjatých","3271"
"3272","zděné a ukládané","327"
"32720","bez ohledu na materiál","3272"
"32721","z kamene a lomařských výrobků","3272"
"32722","z kamenických výrobků","3272"
"32723","z cihel a tvárnic pálených","3272"
"32726","z bloků","3272"
"32727","z cihel a tvárnic nepálených","3272"
"3273","betonové monolitické","327"
"32730","bez ohledu na materiál","3273"
"32731","z betonu prostého a prokládaného","3273"
"32732","ze železobetonu","3273"
"32735","bednění","3273"
"32736","výztuž z betonářské oceli","3273"
"32738","31 až 34 včetně bednění a výztuže","3273"
"32739","ostatní","3273"
"3279","ostatní","327"
"32792","z betonových a železobetonových výrobků","3279"
"329","ostatní","32"
"33","sloupy a pilíře a rámové konstrukce","3"
"331","hranaté sloupy a pilíře","33"
"3311","z prefabrikovaných dílců","331"
"33110","z dílců bez ohledu na materiál","3311"
"33111","z dílců betonových","3311"
"33112","z dílců železobetonových","3311"
"33113","z dílců železobetonových předpjatých","3311"
"33114","z dílců z lehkých betonů","3311"
"33117","z dílců kovových","3311"
"33118","z dílců dřevěných","3311"
"3312","zděné a ukládané","331"
"33120","bez ohledu na materiál","3312"
"33121","z kamene a lomařských výrobků","3312"
"33122","z kamenických výrobků","3312"
"33123","z cihel a tvárnic pálených","3312"
"33127","z cihel a tvárnic nepálených","3312"
"33129","z výrobků žáruvzdorných","3312"
"3313","betonové monolitické","331"
"33130","bez ohledu na materiál","3313"
"33131","z betonu prostého a prokládaného","3313"
"33132","ze železobetonu","3313"
"33133","z betonu předpjatého","3313"
"33134","z betonu lehkého a zvláštního","3313"
"33135","bednění","3313"
"33136","výztuž z betonářské oceli","3313"
"33137","výztuž předpínací","3313"
"33138","31 až 34 včetně bednění a výztuže","3313"
"33139","ostatní","3313"
"332","oblé sloupy a pilíře","33"
"3321","z prefabrikovaných dílců","332"
"33210","z dílců bez ohledu na materiál","3321"
"33211","z dílců betonových","3321"
"33212","z dílců železobetonových","3321"
"33213","z dílců železobetonových předpjatých","3321"
"33214","z dílců z lehkých betonů","3321"
"33217","z dílců kovových","3321"
"33218","z dílců dřevěných","3321"
"3322","zděné a ukládané","332"
"33220","bez ohledu na materiál","3322"
"33221","z kamene a lomařských výrobků","3322"
"33222","z kamenických výrobků","3322"
"33223","z cihel a tvárnic pálených","3322"
"33227","z cihel a tvárnic nepálených","3322"
"33229","z výrobků žáruvzdorných","3322"
"3323","betonové monolitické","332"
"33230","bez ohledu na materiál","3323"
"33231","z betonu prostého a prokládaného","3323"
"33232","ze železobetonu","3323"
"33233","z betonu předpjatého","3323"
"33234","z betonu lehkého a zvláštního","3323"
"33235","bednění","3323"
"33236","výztuž z betonářské oceli","3323"
"33237","výztuž předpínací","3323"
"33238","31 až 34 včetně bednění a výztuže","3323"
"33239","ostatní","3323"
"333","členěné sloupy a pilíře","33"
"3331","z prefabrikovaných dílců","333"
"33310","z dílců bez ohledu na materiál","3331"
"33311","z dílců betonových","3331"
"33312","z dílců železobetonových","3331"
"33313","z dílců železobetonových předpjatých","3331"
"33314","z dílců z lehkých betonů","3331"
"33317","z dílců kovových","3331"
"33318","z dílců dřevěných","3331"
"3332","zděné a ukládané","333"
"33320","bez ohledu na materiál","3332"
"33321","z kamene a lomařských výrobků","3332"
"33322","z kamenických výrobků","3332"
"33323","z cihel a tvárnic pálených","3332"
"33327","z cihel a tvárnic nepálených","3332"
"33329","z výrobků žáruvzdorných","3332"
"3333","betonové monolitické","333"
"33330","bez ohledu na materiál","3333"
"33331","z betonu prostého a prokládaného","3333"
"33332","ze železobetonu","3333"
"33333","z betonu předpjatého","3333"
"33334","z betonu lehkého a zvláštního","3333"
"33335","bednění","3333"
"33336","výztuž z betonářské oceli","3333"
"33337","výztuž předpínací","3333"
"33338","31 až 34 včetně bednění a výztuže","3333"
"33339","ostatní","3333"
"334","mostní pilíře a opěry","33"
"3341","z prefabrikovaných dílců","334"
"33412","z dílců železobetonových","3341"
"33413","z dílců železobetonových předpjatých","3341"
"33417","z dílců kovových","3341"
"33418","z dílců dřevěných","3341"
"33419","z dílců kamenných","3341"
"3342","zděné a ukládané","334"
"33420","bez ohledu na materiál","3342"
"33421","z kamene a lomařských výrobků","3342"
"33422","z kamenických výrobků","3342"
"3343","betonové monolitické","334"
"33430","bez ohledu na materiál","3343"
"33431","z betonu prostého a prokládaného","3343"
"33432","ze železobetonu","3343"
"33433","z betonu předpjatého","3343"
"33434","z betonu lehkého a zvláštního","3343"
"33435","bednění","3343"
"33436","výztuž z betonářské oceli","3343"
"33437","výztuž předpínací","3343"
"33438","31 až 34 včetně bednění a výztuže","3343"
"33439","ostatní","3343"
"3347","prostupy","334"
"33474","z trub kameninových","3347"
"33479","z trub z plastických hmot","3347"
"3349","ostatní","334"
"33495","ze dřeva","3349"
"335","patky a hlavice","33"
"3351","z prefabrikovaných dílců","335"
"33511","z dílců betonových","3351"
"33512","z dílců železobetonových","3351"
"33513","z dílců železobetonových předpjatých","3351"
"33517","z dílců kovových","3351"
"33518","z dílců dřevěných","3351"
"3352","zděné a ukládané","335"
"33520","bez ohledu na materiál","3352"
"33521","z kamene a lomařských výrobků","3352"
"33522","z kamenických výrobků","3352"
"3353","betonové monolitické","335"
"33530","bez ohledu na materiál","3353"
"33531","z betonu prostého a prokládaného","3353"
"33532","ze železobetonu","3353"
"33535","bednění","3353"
"33536","výztuž z betonářské oceli","3353"
"3359","ostatní","335"
"33591","z kamenických a lomařských výrobků","3359"
"33592","z betonových a železobetonových výrobků","3359"
"33593","z keramických výrobků","3359"
"33594","z kovu","3359"
"33595","ze dřeva","3359"
"337","rámové konstrukce","33"
"3371","z dílců prefabrikovaných","337"
"33717","z dílců kovových","3371"
"338","ohradní","33"
"3381","z prefabrikovaných dílců","338"
"33810","z dílců bez ohledu na materiál","3381"
"33811","z dílců betonových","3381"
"33812","z dílců železobetonových","3381"
"33813","z dílců železobetonových předpjatých","3381"
"33817","z dílců kovových","3381"
"33818","z dílců dřevěných","3381"
"33819","z dílců kamenných","3381"
"339","ostatní","33"
"3392","zděné a ukládané","339"
"33920","bez ohledu na materiál","3392"
"33921","z kamene a lomařských výrobků","3392"
"33922","z kamenických výrobků","3392"
"33923","z cihel a tvárnic pálených","3392"
"33927","z cihel a tvárnic nepálených","3392"
"3399","ostatní","339"
"33990","bez materiálu","3399"
"33991","z kamenických a lomařských výrobků","3399"
"33992","z betonových a železobetonových výrobků","3399"
"33994","z kovu","3399"
"33995","ze dřeva","3399"
"34","stěny a příčky","3"
"341","nosné","34"
"3411","z prefabrikovaných dílců","341"
"34110","z dílců bez ohledu na materiál","3411"
"34111","z dílců betonových","3411"
"34112","z dílců železobetonových","3411"
"34114","z dílců z lehkých betonů","3411"
"34116","z dílců keramických","3411"
"34118","z dílců dřevěných","3411"
"3412","zděné a ukládané","341"
"34120","bez ohledu na materiál","3412"
"34123","z cihel a tvárnic pálených","3412"
"34124","z příčkovek","3412"
"34125","ze stavebních desek včetně izolačních","3412"
"34127","z cihel a tvárnic nepálených","3412"
"3413","betonové monolitické","341"
"34130","bez ohledu na materiál","3413"
"34131","z betonu prostého a prokládaného","3413"
"34132","ze železobetonu","3413"
"34134","z betonu lehkého a zvláštního","3413"
"34135","bednění","3413"
"34136","výztuž z betonářské oceli","3413"
"34139","ostatní","3413"
"342","výplňové a oddělovací ","34"
"3421","z prefabrikovaných dílců","342"
"34210","z dílců bez ohledu na materiál","3421"
"34211","z dílců betonových","3421"
"34212","z dílců železobetonových","3421"
"34214","z dílců z lehkých betonů","3421"
"34215","z dílců sendvičových","3421"
"34216","z dílců keramických","3421"
"34217","z dílců kovových","3421"
"34218","z dílců dřevěných","3421"
"34219","ostatní","3421"
"3422","zděné a ukládané","342"
"34220","bez ohledu na materiál","3422"
"34223","z cihel a tvárnic pálených","3422"
"34224","z příčkovek","3422"
"34225","ze stavebních desek včetně izolačních","3422"
"34227","z cihel a tvárnic nepálených","3422"
"34229","ostatní","3422"
"3423","betonové monolitické","342"
"34230","bez ohledu na materiál","3423"
"34231","z betonu prostého a prokládaného","3423"
"34232","ze železobetonu","3423"
"34234","z betonu lehkého a zvláštního","3423"
"34235","bednění","3423"
"34236","výztuž z betonářské oceli","3423"
"34239","ostatní","3423"
"3424","z malt a pojiv","342"
"34240","bez ohledu na druh malt a pojiv","3424"
"34241","z cementu, vápna, barviv (mimo malt)","3424"
"34242","z malty vápenné a vápenocementové","3424"
"34243","z umělého kamene","3424"
"34244","z malty sádrové a vápenosádrové","3424"
"34245","z malty cementové","3424"
"34246","z malty pro zušlechtěné omítky","3424"
"34247","z malt zvláštních a plastických maltovin","3424"
"34248","vložky z pletiva, bandáže apod.","3424"
"34249","z ostatních malt a pojiv","3424"
"345","poprsní, atikové, schodišťové a zábradelní zídky apod.","34"
"3451","z prefabrikovaných dílců","345"
"34510","z dílců bez ohledu na materiál","3451"
"34511","z dílců betonových","3451"
"34512","z dílců železobetonových","3451"
"34514","z dílců z lehkých betonů","3451"
"34516","z dílců keramických","3451"
"34518","z dílců dřevěných","3451"
"34519","z dílců kamenných","3451"
"3452","zděné a ukládané","345"
"34520","bez ohledu na materiál","3452"
"34523","z cihel a tvárnic pálených","3452"
"34524","z příčkovek","3452"
"34525","ze stavebních desek včetně izolačních","3452"
"34527","z cihel a tvárnic nepálených","3452"
"3453","betonové monolitické","345"
"34530","bez ohledu na materiál","3453"
"34531","z betonu prostého a prokládaného","3453"
"34532","ze železobetonu","3453"
"34534","z betonu lehkého a zvláštního","3453"
"34535","bednění","3453"
"34536","výztuž z betonářské oceli","3453"
"34539","ostatní","3453"
"346","izolační ochranné přizdívky a stěny","34"
"3461","z prefabrikovaných dílců","346"
"34610","z dílců bez ohledu na materiál","3461"
"34611","z dílců betonových","3461"
"34612","z dílců železobetonových","3461"
"34614","z dílců z lehkých betonů","3461"
"34615","z dílců z plastických hmot","3461"
"34616","z dílců keramických","3461"
"34617","z dílců kovových","3461"
"34618","z dílců dřevěných","3461"
"34619","z dílců kamenných","3461"
"3462","zděné a ukládané","346"
"34620","bez ohledu na materiál","3462"
"34623","z cihel a tvárnic pálených","3462"
"34624","z příčkovek","3462"
"34625","ze stavebních desek včetně izolačních","3462"
"34627","z cihel a tvárnic nepálených","3462"
"3463","betonové monolitické","346"
"34630","bez ohledu na materiál","3463"
"34631","z betonu prostého a prokládaného","3463"
"34632","ze železobetonu","3463"
"34634","z betonu lehkého a zvláštního","3463"
"34635","bednění","3463"
"34636","výztuž z betonářské oceli","3463"
"34639","ostatní","3463"
"3464","z malt a pojiv","346"
"34640","bez ohledu na materiál","3464"
"34642","z cementu, vápna, barviv (mimo malt)","3464"
"34645","z malty cementové","3464"
"34648","vložky s pletivem, bandáže apod.","3464"
"34649","z ostatních malt a pojiv","3464"
"3465","z kameniva apod.","346"
"34650","bez členění","3465"
"34655","ze strusky a struskového kameniva","3465"
"34658","ze škváry, suti a haldoviny","3465"
"34659","ostatní","3465"
"348","ohradní (ploty), zábradlí (kromě schodišťových)","34"
"3481","z prefabrikovaných dílců","348"
"34810","z dílců bez ohledu na materiál","3481"
"34811","z dílců betonových","3481"
"34812","z dílců železobetonových","3481"
"34814","z dílců z lehkých betonů","3481"
"34816","z dílců keramických","3481"
"34817","z dílců ocelových","3481"
"34818","z dílců dřevěných","3481"
"3482","zděné a ukládané","348"
"34820","bez ohledu na materiál","3482"
"34821","z kamene","3482"
"34823","z cihel a tvárnic pálených","3482"
"34826","z bloků","3482"
"34827","z cihel a tvárnic nepálených","3482"
"3483","betonové monolitické","348"
"34830","bez ohledu na materiál","3483"
"34832","ze železobetonu","3483"
"34834","z betonu lehkého a zvláštního","3483"
"34835","bednění","3483"
"34836","výztuž z betonářské oceli","3483"
"3484","kovové","348"
"3489","ostatní","348"
"34891","z keramických a lomařských výrobků","3489"
"34897","výztuž předpínací","3489"
"349","ostatní","34"
"3491","z prefabrikovaných dílců","349"
"34910","z dílců bez ohledu na materiál","3491"
"34911","z dílců betonových","3491"
"34912","z dílců železobetonových","3491"
"34913","z dílců železobetonových předpjatých","3491"
"34914","z dílců z lehkých betonů","3491"
"34916","z dílců keramických","3491"
"34917","z dílců kovových","3491"
"34918","z dílců dřevěných","3491"
"34919","z dílců kamenných","3491"
"3492","zděné a ukládané","349"
"34920","bez ohledu na materiál","3492"
"34923","z cihel a tvárnic pálených","3492"
"34924","z příčkovek","3492"
"34925","ze stavebních desek včetně izolačních","3492"
"34926","z bloků (kvádrů)","3492"
"34927","z cihel a tvárnic nepálených","3492"
"34929","z výrobků žáruvzdorných","3492"
"35","stoky","3"
"351","spodní část","35"
"3512","zděné a ukládané","351"
"35120","bez ohledu na materiál","3512"
"35123","z cihel a tvárnic pálených","3512"
"35127","z cihel a tvárnic nepálených","3512"
"3513","betonové monolitické","351"
"35130","bez ohledu na materiál","3513"
"35131","z betonu prostého a prokládaného","3513"
"35132","ze železobetonu","3513"
"35135","bednění","3513"
"35136","výztuž z betonářské oceli","3513"
"35139","ostatní","3513"
"352","horní část","35"
"3522","zděné a ukládané","352"
"35220","bez ohledu na materiál","3522"
"35223","z cihel a tvárnic pálených","3522"
"35227","z cihel a tvárnic nepálených","3522"
"3523","betonové monolitické","352"
"35230","bez ohledu na materiál","3523"
"35231","z betonu prostého a prokládaného","3523"
"35232","ze železobetonu","3523"
"35233","z betonu předpjatého","3523"
"35235","bednění","3523"
"35236","výztuž z betonářské oceli","3523"
"35239","ostatní","3523"
"355","žlaby","35"
"3551","z prefabrikovaných dílců","355"
"35510","z dílců bez ohledu na materiál","3551"
"35511","z dílců betonových","3551"
"35512","z dílců železobetonových","3551"
"35517","z dílců kovových","3551"
"3552","zděné a ukládané","355"
"35520","bez ohledu na materiál","3552"
"35523","z cihel a tvárnic pálených","3552"
"35527","z cihel a tvárnic nepálených","3552"
"3553","betonové monolitické","355"
"35530","bez ohledu na materiál","3553"
"35531","z betonu prostého a prokládaného","3553"
"35532","ze železobetonu","3553"
"35534","z betonu lehkého a zvláštního","3553"
"35535","bednění","3553"
"35536","výztuž z betonářské oceli","3553"
"3559","ostatní","355"
"35590","bez materiálu","3559"
"35591","z kamenických a lomařských výrobků","3559"
"35592","z betonových a železobetonových výrobků","3559"
"35593","z keramických výrobků","3559"
"356","vložky","35"
"3569","ostatní","356"
"35690","bez materiálu","3569"
"35691","z kamenických a lomařských výrobků","3569"
"35692","z betonových a železobetonových výrobků","3569"
"35693","z keramických výrobků","3569"
"358","stoky kompletní","35"
"3581","z prefabrikovaných dílců","358"
"35810","z dílců bez ohledu na materiál","3581"
"35811","z dílců betonových","3581"
"35812","z dílců železobetonových","3581"
"35819","z dílců kamenných","3581"
"3582","zděné a ukládané","358"
"35820","bez ohledu na materiál","3582"
"35821","z kamene a lomařských výrobků","3582"
"35823","z cihel a tvárnic pálených","3582"
"35827","z cihel a tvárnic nepálených","3582"
"3583","betonové monolitické","358"
"35830","bez ohledu na materiál","3583"
"35831","z betonu prostého a prokládaného","3583"
"35832","ze železobetonu","3583"
"35835","bednění","3583"
"35836","výztuž z betonářské oceli","3583"
"35838","31 až 34 včetně bednění a výztuže","3583"
"35839","ostatní","3583"
"359","ostatní","35"
"36","štoly","3"
"361","do 4 m2","36"
"3611","z prefabrikovaných dílců","361"
"36110","z dílců bez ohledu na materiál","3611"
"36111","z dílců betonových","3611"
"36112","z dílců železobetonových","3611"
"36113","z dílců železobetonových předpjatých","3611"
"36117","z dílců kovových","3611"
"3612","zděné a ukládané","361"
"36120","bez ohledu na materiál","3612"
"36121","z kamene a lomařských výrobků","3612"
"36122","z kamenických výrobků","3612"
"36123","z cihel a tvárnic pálených","3612"
"36127","z cihel a tvárnic nepálených","3612"
"3613","betonové monolitické","361"
"36130","bez ohledu na materiál","3613"
"36131","z betonu prostého a prokládaného","3613"
"36132","ze železobetonu","3613"
"36135","bednění","3613"
"36136","výztuž z betonářské oceli","3613"
"36139","ostatní","3613"
"362","přes 4 do 6 m2","36"
"3621","z prefabrikovaných dílců","362"
"36210","z dílců bez ohledu na materiál","3621"
"36211","z dílců betonových","3621"
"36212","z dílců železobetonových","3621"
"36213","z dílců železobetonových předpjatých","3621"
"36217","z dílců kovových","3621"
"3622","zděné a ukládané","362"
"36220","bez ohledu na materiál","3622"
"36221","z kamene a lomařských výrobků","3622"
"36222","z kamenických výrobků","3622"
"36223","z cihel a tvárnic pálených","3622"
"36227","z cihel a tvárnic nepálených","3622"
"3623","betonové monolitické","362"
"36230","bez ohledu na materiál","3623"
"36231","z betonu prostého a prokládaného","3623"
"36232","ze železobetonu","3623"
"36235","bednění","3623"
"36236","výztuž z betonářské oceli","3623"
"36239","ostatní","3623"
"363","přes 6 do 8 m2","36"
"3631","z prefabrikovaných dílců","363"
"36310","z dílců bez ohledu na materiál","3631"
"36311","z dílců betonových","3631"
"36312","z dílců železobetonových","3631"
"36313","z dílců železobetonových předpjatých","3631"
"36317","z dílců kovových","3631"
"3632","zděné a ukládané","363"
"36320","bez ohledu na materiál","3632"
"36321","z kamene a lomařských výrobků","3632"
"36322","z kamenických výrobků","3632"
"36323","z cihel a tvárnic pálených","3632"
"36327","z cihel a tvárnic nepálených","3632"
"3633","betonové monolitické","363"
"36330","bez ohledu na materiál","3633"
"36331","z betonu prostého a prokládaného","3633"
"36332","ze železobetonu","3633"
"36335","bednění","3633"
"36336","výztuž z betonářské oceli","3633"
"36339","ostatní","3633"
"364","přes 8 do 11 m2","36"
"3641","z prefabrikovaných dílců","364"
"36410","z dílců bez ohledu na materiál","3641"
"36411","z dílců betonových","3641"
"36412","z dílců železobetonových","3641"
"36413","z dílců železobetonových předpjatých","3641"
"36417","z dílců kovových","3641"
"3642","zděné a ukládané","364"
"36420","bez ohledu na materiál","3642"
"36421","z kamene a lomařských výrobků","3642"
"36422","z kamenických výrobků","3642"
"36423","z cihel a tvárnic pálených","3642"
"36427","z cihel a tvárnic nepálených","3642"
"3643","betonové monolitické","364"
"36430","bez ohledu na materiál","3643"
"36431","z betonu prostého a prokládaného","3643"
"36432","ze železobetonu","3643"
"36435","bednění","3643"
"36436","výztuž z betonářské oceli","3643"
"36439","ostatní","3643"
"365","přes 11 do 16 m2","36"
"3651","z prefabrikovaných dílců","365"
"36510","z dílců bez ohledu na materiál","3651"
"36511","z dílců betonových","3651"
"36512","z dílců železobetonových","3651"
"36513","z dílců železobetonových předpjatých","3651"
"36517","z dílců kovových","3651"
"3652","zděné a ukládané","365"
"36520","bez ohledu na materiál","3652"
"36521","z kamene a lomařských výrobků","3652"
"36522","z kamenických výrobků","3652"
"36523","z cihel a tvárnic pálených","3652"
"36527","z cihel a tvárnic nepálených","3652"
"3653","betonové monolitické","365"
"36530","bez ohledu na materiál","3653"
"36531","z betonu prostého a prokládaného","3653"
"36532","ze železobetonu","3653"
"36535","bednění","3653"
"36536","výztuž z betonářské oceli","3653"
"36539","ostatní","3653"
"369","ostatní","36"
"37","obezdívky tunelů a podzemních prostor","3"
"371","základy","37"
"3713","betonové monolitické","371"
"37130","bez ohledu na materiál","3713"
"37131","z betonu prostého a prokládaného","3713"
"37132","ze železobetonu","3713"
"37135","bednění","3713"
"37136","výztuž z betonářské oceli","3713"
"37139","ostatní","3713"
"372","opěry","37"
"3721","z prefabrikovaných dílců","372"
"37210","z dílců bez ohledu na materiál","3721"
"37211","z dílců betonových","3721"
"37212","z dílců železobetonových","3721"
"3723","betonové monolitické","372"
"37230","bez ohledu na materiál","3723"
"37231","z betonu prostého a prokládaného","3723"
"37232","ze železobetonu","3723"
"37235","bednění","3723"
"37236","výztuž z betonářské oceli","3723"
"373","stropy (klenby aj.)","37"
"3731","z prefabrikovaných dílců","373"
"37310","z dílců bez ohledu na materiál","3731"
"37311","z dílců betonových","3731"
"37312","z dílců železobetonových","3731"
"3733","betonové monolitické","373"
"37330","bez ohledu na materiál","3733"
"37331","z betonu prostého a prokládaného","3733"
"37332","ze železobetonu","3733"
"37335","bednění","3733"
"37336","výztuž z betonářské oceli","3733"
"37339","ostatní","3733"
"374","spodní klenba","37"
"3741","z prefabrikovaných dílců","374"
"37410","z dílců bez ohledu na materiál","3741"
"37411","z dílců betonových","3741"
"37412","z dílců železobetonových","3741"
"37413","z dílců železobetonových předpjatých","3741"
"37417","z dílců kovových","3741"
"37419","z dílců kamenných","3741"
"3743","betonové monolitické","374"
"37430","bez ohledu na materiál","3743"
"37431","z betonu prostého a prokládaného","3743"
"37432","ze železobetonu","3743"
"37433","z betonu předpjatého","3743"
"37435","bednění","3743"
"37436","výztuž z betonářské oceli","3743"
"37437","výztuž předpínací","3743"
"37438","31 až 34 včetně bednění a výztuže","3743"
"37439","ostatní","3743"
"375","kryt dna","37"
"3751","z prefabrikovaných dílců","375"
"37510","z dílců bez ohledu na materiál","3751"
"37511","z dílců betonových","3751"
"37512","z dílců železobetonových","3751"
"37516","z dílců keramických","3751"
"37517","z dílců kovových","3751"
"3753","betonové monolitické","375"
"37530","bez ohledu na materiál","3753"
"37531","z betonu prostého a prokládaného","3753"
"37532","ze železobetonu","3753"
"37535","bednění","3753"
"37536","výztuž z betonářské oceli","3753"
"37539","ostatní","3753"
"376","tunelové stoky (odvodnění)","37"
"3761","z prefabrikovaných dílců","376"
"37610","z dílců bez ohledu na materiál","3761"
"37611","z dílců betonových","3761"
"37612","z dílců železobetonových","3761"
"3763","betonové monolitické","376"
"37630","bez ohledu na materiál","3763"
"37631","z betonu prostého a prokládaného","3763"
"37632","ze železobetonu","3763"
"37634","z betonu lehkého a zvláštního","3763"
"37637","výztuž předpínací","3763"
"377","výplň za rubem","37"
"3773","betonové monolitické","377"
"37731","z betonu prostého a prokládaného","3773"
"378","ochranná obezdívka (např. při mezilehlé izolaci)","37"
"3781","z prefabrikovaných dílců","378"
"37810","z dílců bez ohledu na materiál","3781"
"37811","z dílců betonových","3781"
